winner,champLevel,item0,item1,item2,item3,item4,item5,item6,kills,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,largestKillingSpree,deaths,assists,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,largestCriticalStrike,totalHeal,minionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,goldEarned,goldSpent,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,visionWardsBoughtInGame,sightWardsBoughtInGame,magicDamageDealt,physicalDamageDealt,trueDamageDealt,magicDamageTaken,physicalDamageTaken,trueDamageTaken,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,inhibitorKills,towerKills,wardsPlaced,wardsKilled,largestMultiKill,killingSprees,totalUnitsHealed,totalTimeCrowdControlDealt
false,15,3748,3156,1400,1306,3053,0,3364,11,0,0,0,0,0,4,8,7,172370,32170,35743,0,12543,72,78,71,7,13483,13535,0,0,0,0,4971,23731,3467,0,0,18505,139286,14579,6033,29245,464,false,false,false,false,false,false,0,0,4,11,1,3,1,482 
false,17,3748,1409,3156,3111,1031,1011,3364,1,0,0,0,0,0,0,2,10,223820,9375,39781,0,24065,48,133,108,25,13814,13075,0,0,0,0,4335,4983,56,2,0,53865,145666,24287,9376,29727,677,false,false,false,false,false,false,0,0,25,13,1,0,1,759 
true,13,3748,2031,3009,1409,3211,0,3364,1,0,0,0,0,0,0,1,6,134139,5921,21111,0,12728,15,93,82,11,9746,8250,0,0,0,0,2432,3489,0,1,0,30419,85592,18128,4139,16864,108,false,false,false,false,false,false,0,1,15,9,1,0,1,434 
true,15,3748,3156,3111,1011,1400,0,3364,7,1,0,0,0,0,4,5,9,156741,14033,29690,0,13704,52,96,74,22,12706,11625,0,0,0,0,1902,8843,3288,0,0,18637,120695,17409,5772,23587,330,false,false,false,false,false,false,0,0,4,9,2,2,1,655 
true,13,3748,2031,3009,1036,1036,1400,3364,6,0,0,0,0,0,2,5,4,115692,9652,23593,0,10530,29,76,67,9,9679,7925,0,0,0,0,1443,6976,1232,2,0,13641,88685,13365,4719,18404,470,true,false,false,false,false,false,0,0,8,6,1,2,1,530 
true,16,3748,3156,3009,1400,3742,3801,3364,9,2,0,0,0,0,4,3,13,197374,24392,35252,0,19983,64,108,73,35,14234,14325,0,0,0,0,3292,16863,4235,2,0,22512,158570,16291,10834,24394,24,false,false,false,false,true,false,1,2,7,9,2,2,1,3493 
true,14,3748,2031,1306,1400,3155,1036,3364,7,1,0,0,0,0,7,0,5,128647,10132,19466,0,11681,20,90,77,13,10024,9250,0,0,0,0,1683,6132,2315,1,0,16952,97408,14286,1629,17324,513,false,false,false,false,false,true,0,0,6,4,2,1,1,739 
false,14,3748,1033,3009,3134,1036,1400,3364,2,0,0,0,0,0,2,6,1,139228,9013,30426,0,13065,42,101,90,11,9320,9225,0,0,0,0,2483,5846,684,2,0,21105,102496,15626,9200,19812,1413,false,false,false,false,false,false,0,0,7,10,1,1,1,606 
true,14,3748,3156,3111,1400,0,0,3364,3,0,0,0,0,0,2,3,10,139007,10273,23617,0,11322,32,96,78,18,10788,10625,0,0,0,0,2199,6262,1811,0,0,18077,104968,15962,3532,20085,0,true,false,false,false,false,true,0,1,4,3,1,1,1,530 
false,17,3748,3742,3009,3082,1011,1400,3364,3,0,0,0,0,0,2,11,11,192307,20903,56528,0,21277,89,79,76,3,12951,12650,0,0,0,0,4945,13414,2543,1,0,26822,148975,16510,7686,43988,4853,false,false,false,false,false,false,0,0,7,6,1,1,1,464 
true,18,3748,1409,3742,3102,1306,3155,3364,1,0,0,0,0,0,0,4,5,335752,16579,55398,0,30135,86,191,117,74,18161,15950,0,0,0,0,5271,9530,1777,3,0,69113,221933,44704,15918,35255,4225,true,false,false,false,true,false,1,2,35,22,1,0,1,1222 
false,18,3190,3143,1409,1316,3211,3075,3364,7,1,0,0,0,0,7,4,16,218787,28898,66917,0,33000,49,116,75,41,16671,16725,0,0,0,0,11815,15091,1991,2,0,70299,114161,34326,17286,42222,7408,false,false,false,false,false,true,0,0,33,11,2,1,1,1224 
true,18,1409,3742,3143,1316,3102,3075,3364,6,2,0,0,0,0,6,0,7,271194,16558,35755,0,25579,108,156,104,52,17368,15450,0,0,0,0,6499,8196,1862,1,0,85091,145041,41061,7549,27465,740,false,false,false,false,false,true,0,1,28,31,2,1,1,1468 
true,18,3143,1409,3190,3102,3111,1031,3364,1,0,0,0,0,0,0,4,13,213926,18814,70943,0,31019,49,134,112,22,15035,14125,0,0,0,0,8482,8895,1436,2,0,63571,121537,28817,24809,42944,3189,false,false,false,false,false,true,0,0,43,18,1,0,1,1074 
true,16,1409,3143,3190,3111,3075,3211,3364,3,0,0,0,0,0,3,3,15,191291,12151,43903,0,23574,63,115,90,25,13723,12875,0,0,0,0,5866,5681,604,2,0,58034,109212,24045,13979,29560,363,false,false,false,false,false,true,0,1,29,16,1,1,1,604 
true,13,1409,2031,3190,3111,1011,1031,3364,4,0,0,0,0,0,4,1,9,126711,6128,28032,0,16612,22,95,70,25,9129,8250,0,0,0,0,2458,3330,340,1,0,31050,77106,18554,3497,24026,508,false,false,false,false,false,false,0,0,13,6,1,1,1,918 
true,13,1409,2031,3111,1036,3742,0,3340,2,0,0,0,0,0,0,2,1,107663,3712,17685,0,9057,12,98,65,33,8170,7125,0,0,0,0,2182,1305,224,0,0,29414,63454,14794,2494,15015,176,false,false,false,false,false,false,0,0,17,6,1,0,1,732 
true,18,1409,3190,3143,3742,3111,0,3364,2,0,0,0,0,0,0,1,5,221717,11715,34585,0,22218,47,158,112,46,14070,12400,0,0,0,0,7343,4024,347,3,0,66271,123271,32174,8816,25120,648,false,false,false,false,true,false,1,0,21,21,1,0,1,1442 
false,16,1409,3143,3190,1321,3211,3801,3364,0,0,0,0,0,0,0,3,4,180151,12037,45800,0,19588,61,119,102,17,11784,11775,0,0,0,0,6692,4877,468,4,0,53973,97562,28615,16272,28661,866,false,false,false,false,false,false,0,0,31,22,0,0,1,1165 
true,17,1409,3065,3143,3211,1321,3075,3364,1,0,0,0,0,0,0,2,13,223685,16075,45539,0,27463,55,148,83,65,14924,13775,0,0,0,0,7548,7591,936,4,0,69951,122231,31503,11868,33070,600,false,false,false,false,false,true,0,0,32,17,1,0,1,1332 
true,17,3143,3190,1409,1306,3075,1011,3364,5,0,0,0,0,0,4,1,8,195549,13857,39992,0,27654,27,125,76,49,13886,13450,0,0,0,0,5485,6563,1808,1,0,51467,113751,30329,5933,33848,210,false,false,false,false,false,true,0,1,20,8,1,1,1,1759 
true,16,3190,3136,1409,3143,3009,3075,3364,3,0,0,0,0,0,3,1,12,172922,15613,39585,0,23597,49,97,69,28,13284,13250,0,0,0,0,7209,8205,197,3,0,50539,100453,21929,10652,28439,493,false,false,false,false,true,false,1,0,26,10,1,1,1,809 
true,12,1409,2031,3009,3190,1011,1029,3364,0,0,0,0,0,0,0,1,9,103412,7024,22470,0,12610,20,80,56,24,8063,7625,0,0,0,0,3659,2575,789,2,0,28305,60462,14644,3867,18441,162,false,false,false,false,false,false,0,0,18,6,0,0,1,515 
true,15,1409,3143,2031,3075,3009,3211,3364,5,2,0,0,0,0,5,1,9,145101,10327,29470,0,17938,45,94,57,37,11616,10100,0,0,0,0,4993,4910,422,1,0,42484,82256,20360,7239,22131,100,false,false,false,false,false,false,0,2,18,9,2,1,1,882 
true,16,1409,3190,3143,3009,3075,0,3364,2,1,0,0,0,0,2,4,9,171560,9914,45817,0,23521,51,121,81,40,13019,11650,0,0,0,0,5101,4813,0,3,0,50280,98322,22958,10127,34973,716,false,false,false,false,false,true,0,1,24,15,2,1,1,776 
true,18,3143,3190,1409,1306,3075,2053,3364,4,0,0,0,0,0,2,4,18,183820,17266,47417,0,23699,56,110,89,21,15032,13725,0,0,0,0,9865,6953,448,2,0,57242,100475,26102,17262,29003,1151,false,false,false,false,false,true,1,1,31,15,1,1,1,951 
true,14,3190,1409,2031,3009,1028,2043,3364,2,0,0,0,0,0,2,0,8,126536,4001,20927,0,13677,8,103,85,18,9404,6725,0,0,0,0,1786,2111,104,2,0,34649,70546,21341,4573,16353,0,false,false,false,false,false,false,0,0,14,8,1,1,1,847 
true,13,1409,2031,3190,3111,1028,3082,3364,1,0,0,0,0,0,0,2,7,120917,7462,23142,0,11024,27,89,66,23,8478,7925,0,0,0,0,2497,4348,616,2,0,31900,72771,16245,5591,16882,668,false,false,false,false,false,false,0,0,14,4,1,0,1,814 
true,18,3748,3140,3156,1306,1400,3742,3364,9,1,0,0,0,0,6,3,11,285870,29158,41971,0,22961,55,154,122,32,17588,15725,0,0,0,0,6560,20050,2548,2,0,33043,222556,30270,18339,23079,552,false,false,false,false,false,false,0,0,5,9,2,1,1,994 
true,11,3190,2031,3009,1409,1028,0,3341,0,0,0,0,0,0,0,0,8,74799,4869,15089,0,6476,26,57,47,10,6933,6575,0,0,0,0,2214,2364,290,0,0,19099,46317,9382,4149,10875,64,false,false,false,false,true,false,1,1,7,0,0,0,1,626 
true,13,3190,2031,3111,1409,3082,0,3364,5,1,0,0,0,0,5,0,5,123382,4725,16636,0,10753,9,103,80,23,9642,7450,0,0,0,0,1346,2825,553,1,0,33807,70595,18979,2222,14381,32,false,false,false,false,false,false,0,0,13,8,2,1,1,1258 
false,12,1409,2031,3047,1011,3082,1028,3364,0,0,0,0,0,0,0,3,3,94772,4196,21242,0,8389,14,85,73,12,6666,6350,0,0,0,0,2577,1618,0,1,0,25612,56041,13118,2333,18165,744,false,false,false,false,false,false,0,0,12,5,0,0,1,339 
true,13,1409,2031,3190,3111,3143,0,3364,3,0,0,0,0,0,3,0,4,118952,4472,20744,0,14373,31,91,70,21,9533,9425,0,0,0,0,1627,2624,220,2,0,30757,71329,16866,2954,17622,168,false,false,false,false,false,false,0,1,16,14,1,1,1,749 
true,16,1409,3143,3742,3009,3075,1028,3364,4,0,0,0,0,0,3,3,14,167018,11373,34067,0,16952,34,101,67,34,13050,12375,0,0,0,0,4509,5730,1132,2,0,47839,94207,24972,7784,25633,650,false,false,false,false,false,true,0,0,25,10,1,1,1,1150 
true,18,3190,3143,1409,1316,3075,3156,3364,5,1,1,0,0,0,3,3,21,256725,30214,59614,0,33666,71,138,94,44,17332,15900,0,0,0,0,12634,15171,2407,1,0,80938,140039,35747,15264,44039,310,false,false,false,false,false,false,1,0,25,20,3,2,1,1403 
false,15,1409,3190,3047,1011,3143,0,3364,3,0,0,0,0,0,2,4,7,136176,16911,38119,0,15919,59,83,56,27,10320,10350,0,0,0,0,7106,8256,1549,1,0,41561,76103,18511,11319,25375,1424,false,false,false,false,false,false,0,0,21,12,1,1,1,667 
true,14,3190,2031,1413,3047,3143,1011,3364,1,0,0,0,0,0,0,2,11,146374,9407,28950,0,17398,32,106,85,21,10773,10425,0,0,0,0,3405,4409,1591,2,0,40800,90571,15002,3398,25551,0,false,false,false,false,false,true,0,0,4,12,1,0,1,559 
false,16,3190,3143,1409,3009,3075,1031,3364,2,0,0,0,0,0,0,6,15,163481,15523,45083,56,19279,34,104,96,8,13066,12800,0,0,0,0,7283,7743,496,1,0,55268,86200,22012,7285,36030,1768,false,false,false,false,false,false,0,0,34,11,1,0,1,697 
true,16,3748,3009,3156,1412,3082,1011,3364,13,1,0,0,0,0,7,2,4,194536,22742,30058,0,16900,55,107,63,44,13909,12550,0,0,0,0,2761,16800,3180,1,0,25536,149469,19530,5238,24684,136,false,false,false,false,false,true,0,1,4,5,2,2,1,736 
false,13,1055,3047,3068,3071,1028,0,3363,2,0,0,0,0,0,2,1,1,93409,6620,15505,0,4988,186,9,9,0,8333,8075,0,0,0,0,3467,2950,203,1,0,35199,55521,2689,3648,11175,682,false,false,false,false,false,false,0,0,9,4,1,1,1,208 
false,15,3748,2043,3009,3155,1412,3134,3364,3,0,0,0,0,0,0,8,7,146052,12922,31668,0,10518,35,96,90,6,11250,9725,0,0,0,0,2492,8632,1797,2,0,22298,108109,15644,7799,23181,688,false,false,false,false,false,false,0,0,4,6,1,0,1,430 
true,14,3748,2031,3009,1412,0,0,3364,5,0,0,0,0,0,5,1,5,141062,9231,19590,0,12717,41,84,67,17,10319,7250,0,0,0,0,2242,5625,1363,1,0,16613,107168,17280,3817,15693,80,false,false,false,false,false,false,0,0,3,10,1,1,1,626 
true,18,3748,3156,3009,1412,3742,3082,3364,7,0,0,0,0,0,3,4,13,242431,29826,48683,0,21324,78,130,106,24,16667,15325,0,0,0,0,5645,21514,2666,0,0,36781,177879,27770,15350,32660,672,false,false,false,false,false,false,0,0,5,27,1,2,1,771 
false,14,3748,2031,3009,1412,3156,0,3364,5,0,0,0,0,0,0,9,6,133462,15256,37062,0,12640,25,101,87,14,10788,10425,0,0,0,0,3288,9597,2370,0,0,18848,101950,12663,7625,28168,1268,false,false,false,false,false,false,0,0,4,11,1,0,1,393 
false,15,3748,2031,3009,3156,1029,1400,3364,6,0,0,0,0,0,4,2,2,161793,13787,27188,0,14983,33,117,103,14,10916,10800,0,0,0,0,1687,10106,1993,1,0,21838,121535,18419,5784,21145,258,false,false,false,false,false,false,0,0,5,9,1,2,1,776 
true,16,3748,1400,3009,3156,3742,0,3364,11,1,0,0,0,0,9,2,7,203798,21493,34150,0,19715,34,117,94,23,14736,13475,0,0,0,0,3859,14180,3453,2,0,24888,155650,23259,7582,26125,442,false,false,false,false,false,false,0,2,8,10,2,1,1,724 
false,18,3748,3156,3009,3742,1400,3082,3364,6,0,0,0,0,0,4,4,7,268476,19515,49576,0,24444,49,163,137,26,15732,15050,0,0,0,0,3897,13621,1996,3,0,34976,205690,27809,11161,36057,2357,false,false,false,false,false,false,0,0,7,15,1,1,1,896 
false,10,3077,2031,1400,1028,1036,3009,3363,1,0,0,0,0,0,0,4,2,70032,5701,15589,0,6379,16,57,50,7,5961,5975,0,0,0,0,1299,3858,544,0,0,11145,50915,7971,3694,11774,120,false,false,false,false,false,false,0,0,6,2,1,0,1,367 
false,15,3190,1028,3009,1401,3742,3082,3364,6,0,0,0,0,0,6,3,6,150518,13404,41487,0,22050,36,109,93,16,11140,10625,0,0,0,0,5705,6177,1521,2,0,51748,82628,16142,10647,29945,894,false,false,false,false,false,false,0,0,6,9,1,1,1,927 
false,18,3748,3102,3009,1400,3742,3082,3364,4,0,0,0,0,0,2,6,9,222448,16472,54413,0,19280,52,127,107,20,15272,14525,0,0,0,0,6241,9046,1184,0,0,24530,172763,25155,10322,41073,3017,false,false,false,false,false,true,0,1,4,29,1,1,1,613 
true,17,3190,1409,3111,3742,3075,3211,3364,7,1,0,0,0,0,7,0,15,208109,22721,55117,48,33098,63,113,80,33,15116,13825,0,0,0,0,13842,7691,1187,0,0,81308,99074,27725,13339,41348,430,false,false,false,false,false,false,0,0,25,7,2,1,1,909 
true,16,3748,2303,3742,3009,1413,2031,3364,5,0,0,0,0,0,2,3,10,176453,15204,37133,0,19190,29,121,93,28,12645,12350,0,0,0,0,4777,8972,1454,1,0,51246,105945,19262,6050,29587,1496,false,false,false,false,false,true,0,1,17,7,1,2,1,674 
true,16,3748,3742,3111,3211,1413,0,3364,4,1,0,0,0,0,2,5,4,205873,18795,48092,0,19337,65,115,91,24,13658,11775,0,0,0,0,7076,9456,2262,4,0,57539,126102,22231,23800,24059,232,false,false,false,false,false,true,0,0,8,12,2,1,1,585 
true,18,3748,3143,3047,3742,3065,1401,3364,10,0,0,0,0,0,5,1,26,284042,38107,62563,0,37493,110,143,77,66,19215,17050,0,0,0,0,8704,22707,6694,1,0,68695,189824,25523,15241,45288,2034,false,false,false,false,false,true,0,1,4,11,1,2,1,1386 
true,12,1401,3105,3009,2049,2043,3067,3364,3,0,0,0,0,0,0,2,4,95457,5270,23617,0,14405,14,79,46,33,8900,7425,0,0,0,0,2480,2205,584,2,0,30451,55471,9533,5178,18355,84,false,false,false,false,true,false,1,0,19,6,1,0,1,343 
true,18,3748,1409,3065,3009,3742,3075,3364,20,1,0,0,0,0,15,2,15,199380,34914,53840,97,24308,78,87,57,30,18431,16300,0,0,0,0,12521,20428,1965,1,0,48609,129555,21216,9622,40618,3600,false,false,false,false,false,true,0,2,24,13,2,2,1,695 
true,14,3748,2031,1413,1031,1028,3009,3364,6,0,0,0,0,0,6,0,2,134056,10319,23654,0,12223,39,82,58,24,9983,8525,0,0,0,0,3421,5513,1384,2,0,43880,75317,14858,1592,21971,90,true,false,false,false,false,false,0,1,6,1,1,1,1,722 
false,13,3748,2031,3009,3211,1028,1413,3364,4,0,0,0,0,0,3,5,5,122602,17398,34361,0,12406,32,77,54,23,9287,8850,0,0,0,0,4838,11080,1480,1,0,31226,76561,14815,14067,20176,118,false,false,false,false,false,false,0,0,6,3,1,1,1,580 
true,16,3748,2031,3009,1413,0,3742,3364,4,1,0,0,0,0,4,0,7,179457,9223,32187,0,17162,53,112,91,21,12155,10300,0,0,0,0,3680,4516,1026,3,0,46797,111709,20950,7602,24313,272,false,false,false,true,false,true,1,1,7,7,2,1,1,778 
true,13,3748,1031,3111,1401,1028,0,3364,4,1,0,0,0,0,3,1,8,116602,13428,23486,0,12050,36,85,72,13,9157,8725,0,0,0,0,4859,7446,1122,2,0,31483,75271,9848,7234,16149,102,false,false,false,true,false,false,0,0,6,6,2,1,1,493 
false,16,3748,3742,3009,1401,3026,1029,3364,8,2,0,0,0,0,7,4,16,169534,26126,42265,0,19934,46,92,79,13,13230,12925,0,0,0,0,6562,16613,2950,2,0,44519,110475,14540,13813,26127,2323,false,false,false,false,false,false,0,0,6,9,2,1,1,615 
true,14,3748,2031,1401,3111,1031,1057,3364,5,0,0,0,0,0,3,2,6,123249,10983,33734,0,15526,23,87,79,8,9954,8970,0,0,0,0,3221,6339,1423,1,0,33735,76028,13485,12338,20659,736,false,false,false,false,false,false,0,0,5,8,1,1,1,536 
true,18,3748,3742,3111,1401,3026,3102,3364,7,1,0,0,0,0,3,5,16,217083,25868,66762,0,31567,34,118,81,37,16708,16200,0,0,0,0,8095,14668,3104,2,0,59128,132358,25596,28140,37828,794,false,false,false,false,false,true,0,0,5,12,2,2,1,743 
false,15,3748,1029,3111,1401,3742,1029,3364,2,0,0,0,0,0,0,4,9,177184,14139,39070,0,15936,28,130,105,25,11321,11100,0,0,0,0,4658,8253,1227,3,0,47534,112347,17302,6471,31830,769,false,false,false,true,false,false,0,0,7,10,1,0,1,696 
true,17,3748,3742,3047,1413,3026,1033,3364,4,0,0,0,0,0,0,5,14,181044,15330,40671,0,17892,42,106,78,28,13962,13875,0,0,0,0,4996,8676,1657,2,0,46050,118754,16238,13610,25996,1064,false,false,false,false,false,false,0,0,4,16,1,0,1,741 
true,15,3748,2031,3111,1401,3742,0,3364,4,0,0,0,0,0,4,1,12,160961,14908,31041,0,18476,17,115,87,28,11672,10425,0,0,0,0,4307,8608,1992,2,0,43034,101522,16404,6469,23908,663,false,false,false,false,true,false,2,0,4,6,1,1,1,588 
false,14,3748,1031,2049,3111,1011,1401,3364,3,0,0,0,0,0,0,6,2,165883,11166,44179,0,15277,47,114,80,34,10342,9975,0,0,0,0,2989,5435,2740,0,0,44205,103395,18282,18727,24346,1106,false,false,false,false,false,false,0,0,26,9,1,0,1,833 
true,18,3748,3211,3047,3742,1401,3026,3364,2,0,0,0,0,0,2,1,10,244757,12441,35684,0,22751,87,133,98,35,14813,13875,0,0,0,0,3398,7276,1765,0,0,59227,162845,22684,7250,28096,338,false,false,false,false,false,true,0,1,3,14,1,1,1,873 
true,13,3748,2031,3111,1011,0,1413,3341,5,0,0,0,0,0,5,0,6,109538,11359,27343,0,13789,30,70,51,19,9319,8525,0,0,0,0,3511,7254,593,2,0,30340,69144,10053,4509,22060,774,false,false,false,false,false,true,0,3,5,3,1,1,1,527 
true,17,1401,3026,3047,3742,3082,3065,3364,11,1,0,0,0,0,6,3,15,162779,21494,37283,0,19081,44,93,79,14,14375,12975,0,0,0,0,6965,11148,3380,0,0,54645,91167,16966,9794,25837,1652,false,false,false,false,false,false,0,2,4,5,2,2,1,618 
true,18,3748,3026,3009,1401,3742,3065,3364,14,2,0,0,0,0,7,2,16,203943,29954,50256,0,27344,78,98,68,30,17665,16275,0,0,0,0,6859,19872,3223,0,0,49533,137290,17119,16105,32415,1735,false,false,false,false,false,true,0,1,3,17,2,3,1,760 
true,13,3748,1033,3047,1401,1031,1028,3364,4,0,0,0,0,0,2,4,5,138136,9329,23756,0,9747,21,104,88,16,10135,9100,0,0,0,0,2768,5203,1357,1,0,38464,84690,14981,3777,19689,290,false,false,false,false,false,false,0,0,4,5,1,1,1,437 
