winner,champLevel,item0,item1,item2,item3,item4,item5,item6,kills,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,largestKillingSpree,deaths,assists,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,largestCriticalStrike,totalHeal,minionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,goldEarned,goldSpent,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,visionWardsBoughtInGame,sightWardsBoughtInGame,magicDamageDealt,physicalDamageDealt,trueDamageDealt,magicDamageTaken,physicalDamageTaken,trueDamageTaken,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,inhibitorKills,towerKills,wardsPlaced,wardsKilled,largestMultiKill,killingSprees,totalUnitsHealed,totalTimeCrowdControlDealt
false,15,3165,3020,1058,3001,1056,1026,3363,6,1,0,0,0,0,4,7,5,126634,18406,18150,0,2945,203,1,1,0,11263,9850,0,0,0,0,12524,1364,4517,2,0,70059,14878,41696,7815,9909,426,false,false,false,false,false,false,0,0,11,4,2,1,1,55 
false,17,3116,3157,3165,1056,3020,1026,3363,3,0,0,0,0,0,2,8,8,159553,23444,28401,0,6310,235,0,0,0,12637,12325,0,0,0,0,15729,1504,6210,5,0,91885,16408,51258,11192,16984,224,false,false,false,false,false,false,0,0,14,2,1,1,1,164 
true,16,3116,3001,3165,1056,3020,1026,3363,7,1,0,0,0,0,4,2,9,156081,21877,18848,0,7079,218,7,7,0,13484,11875,0,0,0,0,15312,1547,5017,3,0,90595,18392,47093,10084,8130,634,true,false,true,false,false,false,0,1,13,2,2,2,1,143 
true,18,3165,3135,3001,3020,1058,3116,3363,9,1,1,0,0,0,7,3,11,233775,36125,24395,0,8695,257,13,10,3,17138,15275,0,0,0,0,25897,2032,8195,3,0,137738,26773,69263,8260,14134,2000,false,false,false,false,false,true,0,3,13,4,3,2,1,820 
false,11,3108,1056,1056,1056,1057,3020,3340,0,0,0,0,0,0,0,6,3,61814,10564,12702,0,1521,118,1,1,0,5896,4120,0,0,0,0,5277,2574,2712,0,0,30528,12710,18574,3759,8592,350,false,false,false,false,false,false,0,0,8,1,0,0,1,23 
true,15,1056,3001,3165,3020,3135,1058,3363,9,2,0,0,0,0,4,3,3,124954,18965,12773,0,3201,201,1,0,1,12485,11275,0,0,0,0,12781,2014,4169,1,0,70980,19329,34644,6064,5794,914,true,false,true,false,false,true,1,1,10,3,2,2,1,99 
true,16,3135,3001,3165,3116,3020,2043,3363,6,1,0,0,0,0,3,7,8,135303,21230,21771,0,5816,193,5,2,3,13591,13550,0,0,0,0,15008,1406,4815,2,0,78037,18712,38553,10615,10298,858,true,false,false,false,false,true,1,1,9,1,2,2,1,240 
true,16,3001,3116,1026,1056,3020,3165,3363,17,3,1,1,0,0,11,1,6,143311,25952,15108,0,3797,192,13,7,6,15401,12325,0,0,0,0,19009,1806,5137,1,0,84036,17057,42217,9232,5783,92,false,false,false,false,true,false,2,2,10,4,4,2,1,297 
true,14,1056,1056,3001,3165,1058,3020,3363,8,0,0,0,0,0,7,2,11,126692,20251,15984,0,6310,162,8,6,2,12463,9200,0,0,0,0,14344,2125,3781,2,0,75715,17779,33197,8710,6098,1176,false,false,false,true,true,false,1,1,10,4,1,1,1,56 
false,18,3165,3001,3135,3020,3089,3116,3363,7,2,0,0,0,0,3,7,11,228930,29783,30582,0,8309,287,2,2,0,17666,17825,0,0,0,0,19760,2233,7788,1,0,137942,23364,67623,8014,21951,617,false,false,false,false,false,false,0,2,15,2,2,2,1,104 
false,16,3001,1026,3165,1056,3020,3116,3363,4,0,0,0,0,0,0,6,8,175482,23323,23825,0,6183,225,19,19,0,12240,11925,0,0,0,0,14411,1426,7485,1,0,101594,15510,58377,14260,9256,309,false,false,false,false,false,false,0,1,12,2,1,0,1,200 
true,15,3165,3001,3135,3020,1056,1058,3363,13,2,0,0,0,0,4,4,7,123606,18148,15112,0,3861,168,7,3,4,13617,12110,0,0,0,0,12789,2182,3175,2,0,73505,16298,33802,5286,9603,222,true,false,false,false,true,false,1,2,9,1,2,4,1,42 
true,16,3135,1058,3001,1056,3020,3165,3363,6,0,0,0,0,0,5,3,7,147612,17489,17213,0,4011,211,10,6,4,13251,12000,0,0,0,0,13809,711,2968,2,0,88703,20250,38659,8594,8307,310,false,false,false,false,false,true,0,3,10,3,1,1,1,67 
false,12,1058,1056,3001,1056,1052,1001,3363,4,0,0,0,0,0,2,5,4,58528,7014,11893,0,741,113,0,0,0,7245,5960,0,0,0,0,5196,1211,607,1,0,30947,10311,17269,4518,6887,488,false,false,false,false,false,false,0,0,9,2,1,1,1,56 
false,14,3020,3157,1056,1056,3116,1052,3363,4,0,0,0,0,0,2,8,6,98692,14964,27710,0,4523,166,2,2,0,10073,9585,0,0,0,0,8883,2277,3803,2,0,53067,13277,32348,7849,17942,1918,false,false,false,false,false,false,0,0,11,2,1,2,1,304 
false,16,3116,1026,3020,1056,3165,3001,3363,7,1,0,0,0,0,3,10,10,146932,33932,34724,0,5402,172,5,4,1,13290,12300,0,0,0,0,22725,2416,8790,2,0,83990,15180,47762,21388,10329,3006,false,false,false,false,false,false,0,0,11,2,2,3,1,336 
true,13,1058,3001,3165,1056,1056,3020,3363,8,1,0,0,0,0,6,1,5,83088,11555,10471,0,1957,138,4,0,4,9591,9300,0,0,0,0,8349,874,2331,0,0,47346,12881,22859,5682,4588,200,true,false,false,false,false,false,0,1,5,2,2,2,1,32 
true,18,3040,3165,3089,3020,1058,3135,3363,7,0,0,0,0,0,2,7,15,221968,54187,33693,0,11524,257,12,12,0,18977,16435,0,0,0,0,39927,1965,12294,3,0,139531,19914,62521,20643,12832,216,true,false,false,false,false,false,0,2,15,15,1,1,1,85 
true,18,1056,3285,3089,3020,3165,3135,3363,10,1,0,0,0,0,3,7,11,197591,33746,27218,0,5975,244,16,12,4,15943,15325,0,0,0,0,26368,2315,5062,3,0,129632,19720,48237,12194,13098,1925,false,false,false,false,false,false,0,0,13,4,2,1,1,68 
true,15,3001,3165,1056,3020,1058,1056,3363,9,0,0,0,0,0,9,2,5,132747,17343,14921,0,4590,180,11,8,3,11745,9125,0,0,0,0,10885,1884,4573,1,0,73945,16223,42578,7987,6386,547,false,false,false,false,false,false,0,3,9,4,1,1,1,71 
false,16,3020,3157,1026,1056,3165,3116,3363,7,0,0,0,0,0,2,9,9,165023,33883,28025,0,5405,186,12,9,3,13440,12575,0,0,0,0,21267,2683,9933,1,0,91044,16851,57128,9890,17108,1026,true,false,false,false,false,false,0,1,13,1,1,1,1,372 
true,14,2043,3285,3100,3020,3165,1056,3363,8,3,0,0,0,0,5,4,5,142261,18249,16859,0,3783,170,21,19,2,12421,11875,0,0,0,0,13874,1498,2875,1,0,86246,17851,38163,4524,11828,506,false,false,false,false,false,true,0,2,7,2,2,2,1,64 
true,14,3001,3165,1056,3020,1056,1058,3363,10,0,0,0,0,0,5,4,12,107630,20558,13276,0,3556,133,5,3,2,11676,9450,0,0,0,0,13296,2787,4473,4,0,62026,14433,31170,4600,8200,476,false,false,false,false,false,true,0,0,12,3,1,2,1,47 
false,13,3001,1056,3165,1056,0,3020,3363,5,0,0,0,0,0,2,4,5,78691,16715,14367,0,1847,140,3,3,0,8022,7975,0,0,0,0,11779,1108,3828,1,0,43049,11771,23871,7030,6300,1037,false,false,false,false,false,false,0,0,8,3,1,2,1,25 
true,14,3001,3165,1056,3020,1056,3113,3363,8,1,0,0,0,0,8,1,11,117288,20221,13821,0,4001,162,6,3,3,11659,8850,0,0,0,0,15670,790,3760,2,0,70424,15446,31417,6862,6543,416,false,false,false,false,true,false,2,0,10,3,2,1,1,51 
false,13,2043,3165,3020,1056,3285,1058,3363,4,1,0,0,0,0,3,6,0,107485,9507,15020,0,2385,175,4,0,4,9462,9400,0,0,0,0,6370,608,2528,4,0,60132,11861,35491,5277,8241,1501,false,false,false,false,false,false,0,0,12,2,2,1,1,34 
false,18,3285,3135,3020,1058,3001,3116,3363,9,3,1,0,0,0,5,4,6,246739,30709,25719,0,8436,265,19,16,3,16094,15925,0,0,0,0,22957,1052,6698,3,0,151529,23837,71372,8822,16641,256,true,false,false,false,false,false,0,0,17,8,3,2,1,1035 
